注文番号,販売日,店舗,商品コード,商品名,カテゴリ,カラー,サイズ,定価,販売価格,数量,売上金額,値引額,値引率,販売チャネル
ORD-202609-00489,2026/09/18,大阪店,TP-001,BASIC TEE,TOPS,NAVY,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-00536,2026/09/18,表参道店,BG-002,SHOULDER BAG,BAG,KHAKI,S,3300,3300,3,9900,0,0.0,店舗
ORD-202609-00555,2026/09/18,表参道店,BG-003,2WAY BAG,BAG,KHAKI,L,1800,1800,1,1800,0,0.0,店舗
ORD-202609-00569,2026/09/18,EC,BG-003,2WAY BAG,BAG,GRAY,M,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-00579,2026/09/18,EC,SH-004,COURT SNEAKER,SHOES,BLACK,L,3900,2730,1,2730,1170,0.3,オンライン
ORD-202609-00581,2026/09/18,表参道店,KN-001,WOOL KNIT,KNIT,WHITE,M,2500,2000,1,2000,500,0.2,店舗
ORD-202609-00601,2026/09/18,EC,BG-001,TOTE BAG,BAG,BLACK,L,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-00638,2026/09/18,EC,KN-002,CABLE KNIT,KNIT,GRAY,S,2000,2000,1,2000,0,0.0,オンライン
ORD-202609-00695,2026/09/18,EC,PT-004,CARGO PANTS,PANTS,BEIGE,L,2800,2800,2,5600,0,0.0,オンライン
ORD-202609-00736,2026/09/18,新宿店,OT-003,MOD COAT,OUTER,NAVY,M,5200,5200,1,5200,0,0.0,店舗
ORD-202609-00760,2026/09/18,表参道店,SH-001,LOW SNEAKER,SHOES,WHITE,S,2400,2400,1,2400,0,0.0,店舗
ORD-202609-00774,2026/09/18,EC,SH-001,LOW SNEAKER,SHOES,BLACK,S,2400,2160,1,2160,240,0.1,オンライン
ORD-202609-00815,2026/09/18,EC,OT-001,WOOL COAT,OUTER,NAVY,XL,6200,6200,1,6200,0,0.0,オンライン
ORD-202609-00845,2026/09/18,大阪店,TP-003,BAND COLLAR SHIRT,TOPS,BLACK,S,1400,1400,2,2800,0,0.0,店舗
ORD-202609-00898,2026/09/18,新宿店,AC-001,WOOL CAP,ACCESSORY,BLACK,XL,500,400,1,400,100,0.2,店舗
ORD-202609-00903,2026/09/18,EC,TP-002,OX SHIRT,TOPS,BLACK,L,900,900,1,900,0,0.0,オンライン
ORD-202609-00915,2026/09/18,表参道店,OT-003,MOD COAT,OUTER,NAVY,L,5200,5200,1,5200,0,0.0,店舗
ORD-202609-00928,2026/09/18,EC,JK-004,DENIM JACKET,JACKET,BEIGE,S,5000,5000,2,10000,0,0.0,オンライン
ORD-202609-00940,2026/09/18,新宿店,JK-001,TECH JACKET,JACKET,KHAKI,M,4500,4500,1,4500,0,0.0,店舗
ORD-202609-00991,2026/09/18,EC,SH-002,SUEDE BOOTS,SHOES,WHITE,XL,2400,2400,1,2400,0,0.0,オンライン
ORD-202609-01007,2026/09/18,EC,OT-001,WOOL COAT,OUTER,KHAKI,M,6200,6200,1,6200,0,0.0,オンライン
ORD-202609-01010,2026/09/18,EC,SH-001,LOW SNEAKER,SHOES,BEIGE,L,2400,2400,1,2400,0,0.0,オンライン
ORD-202609-01029,2026/09/18,EC,TP-003,BAND COLLAR SHIRT,TOPS,BLACK,L,1400,1190,2,2380,420,0.15,オンライン
ORD-202609-01076,2026/09/18,表参道店,AC-001,WOOL CAP,ACCESSORY,KHAKI,L,500,500,1,500,0,0.0,店舗
ORD-202609-01106,2026/09/18,EC,SH-001,LOW SNEAKER,SHOES,BLACK,L,2400,2400,2,4800,0,0.0,オンライン
ORD-202609-01141,2026/09/18,表参道店,OT-001,WOOL COAT,OUTER,BLACK,L,6200,4650,1,4650,1550,0.25,店舗
ORD-202609-01157,2026/09/18,新宿店,SH-003,CHUKKA BOOTS,SHOES,NAVY,L,3900,3900,1,3900,0,0.0,店舗
ORD-202609-01173,2026/09/18,EC,BG-002,SHOULDER BAG,BAG,WHITE,M,3300,3300,1,3300,0,0.0,オンライン
ORD-202609-01249,2026/09/18,EC,JK-003,QUILTED JACKET,JACKET,GRAY,L,5000,5000,1,5000,0,0.0,オンライン
ORD-202609-01259,2026/09/18,表参道店,TP-001,BASIC TEE,TOPS,WHITE,XL,1400,1120,1,1120,280,0.2,店舗
ORD-202609-01280,2026/09/18,新宿店,KN-001,WOOL KNIT,KNIT,BLACK,M,2500,2500,1,2500,0,0.0,店舗
ORD-202609-01301,2026/09/18,新宿店,JK-003,QUILTED JACKET,JACKET,WHITE,M,5000,5000,1,5000,0,0.0,店舗
ORD-202609-01324,2026/09/18,大阪店,SH-001,LOW SNEAKER,SHOES,GRAY,M,2400,2400,1,2400,0,0.0,店舗
ORD-202609-01374,2026/09/18,EC,KN-001,WOOL KNIT,KNIT,NAVY,L,2500,2500,1,2500,0,0.0,オンライン
ORD-202609-01402,2026/09/18,新宿店,JK-001,TECH JACKET,JACKET,BEIGE,L,4500,4500,1,4500,0,0.0,店舗
ORD-202609-01433,2026/09/18,EC,AC-002,SILK SCARF,ACCESSORY,BLACK,M,1000,1000,1,1000,0,0.0,オンライン
ORD-202609-01443,2026/09/18,新宿店,KN-001,WOOL KNIT,KNIT,BLACK,L,2500,2500,1,2500,0,0.0,店舗
ORD-202609-01462,2026/09/18,新宿店,PT-001,SLIM PANTS,PANTS,GRAY,XL,1800,1260,1,1260,540,0.3,店舗
ORD-202609-01464,2026/09/18,表参道店,KN-004,MOCK NECK KNIT,KNIT,BLACK,M,2000,2000,1,2000,0,0.0,店舗
ORD-202609-01499,2026/09/18,表参道店,PT-003,TAPERED PANTS,PANTS,GRAY,L,2800,2800,1,2800,0,0.0,店舗
ORD-202609-01542,2026/09/18,新宿店,TP-002,OX SHIRT,TOPS,BLACK,S,900,900,1,900,0,0.0,店舗
ORD-202609-01572,2026/09/18,EC,KN-001,WOOL KNIT,KNIT,BLACK,XL,2500,2500,1,2500,0,0.0,オンライン
ORD-202609-01584,2026/09/18,新宿店,OT-002,CHESTER COAT,OUTER,BLACK,L,6700,6700,1,6700,0,0.0,店舗
ORD-202609-01605,2026/09/18,EC,SH-001,LOW SNEAKER,SHOES,GRAY,M,2400,2400,1,2400,0,0.0,オンライン
ORD-202609-01620,2026/09/18,大阪店,KN-003,CREW KNIT,KNIT,BLACK,L,2000,2000,1,2000,0,0.0,店舗
ORD-202609-01683,2026/09/18,大阪店,AC-001,WOOL CAP,ACCESSORY,GRAY,M,500,450,1,450,50,0.1,店舗
ORD-202609-01686,2026/09/18,大阪店,OT-003,MOD COAT,OUTER,BLACK,M,5200,5200,1,5200,0,0.0,店舗
ORD-202609-01791,2026/09/18,EC,BG-001,TOTE BAG,BAG,BLACK,M,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-01842,2026/09/18,EC,TP-005,LINEN SHIRT,TOPS,WHITE,L,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-01927,2026/09/18,EC,PT-003,TAPERED PANTS,PANTS,BLACK,L,2800,2800,1,2800,0,0.0,オンライン
ORD-202609-02044,2026/09/18,EC,AC-001,WOOL CAP,ACCESSORY,WHITE,XL,500,500,1,500,0,0.0,オンライン
ORD-202609-02102,2026/09/18,EC,KN-002,CABLE KNIT,KNIT,GRAY,M,2000,2000,2,4000,0,0.0,オンライン
ORD-202609-02106,2026/09/18,EC,OT-001,WOOL COAT,OUTER,GRAY,L,6200,4340,2,8680,3720,0.3,オンライン
ORD-202609-02114,2026/09/18,表参道店,SH-001,LOW SNEAKER,SHOES,BLACK,M,2400,2400,1,2400,0,0.0,店舗
ORD-202609-02120,2026/09/18,大阪店,AC-001,WOOL CAP,ACCESSORY,BLACK,L,500,500,1,500,0,0.0,店舗
ORD-202609-02171,2026/09/18,表参道店,KN-003,CREW KNIT,KNIT,GRAY,M,2000,1600,1,1600,400,0.2,店舗
ORD-202609-02229,2026/09/18,EC,JK-002,SHELL JACKET,JACKET,NAVY,M,3000,3000,1,3000,0,0.0,オンライン
ORD-202609-02231,2026/09/18,大阪店,TP-001,BASIC TEE,TOPS,NAVY,M,1400,1260,1,1260,140,0.1,店舗
ORD-202609-02265,2026/09/18,新宿店,KN-001,WOOL KNIT,KNIT,NAVY,XL,2500,2500,1,2500,0,0.0,店舗
ORD-202609-02290,2026/09/18,EC,KN-001,WOOL KNIT,KNIT,BLACK,XL,2500,2500,1,2500,0,0.0,オンライン
ORD-202609-02294,2026/09/18,EC,PT-003,TAPERED PANTS,PANTS,BEIGE,M,2800,2800,1,2800,0,0.0,オンライン
ORD-202609-02319,2026/09/18,表参道店,SH-001,LOW SNEAKER,SHOES,KHAKI,L,2400,1920,1,1920,480,0.2,店舗
ORD-202609-02337,2026/09/18,EC,JK-001,TECH JACKET,JACKET,BLACK,L,4500,4500,1,4500,0,0.0,オンライン
ORD-202609-02360,2026/09/18,表参道店,TP-001,BASIC TEE,TOPS,BEIGE,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-02379,2026/09/18,EC,OT-001,WOOL COAT,OUTER,BLACK,S,6200,5580,1,5580,620,0.1,オンライン
ORD-202609-02418,2026/09/18,EC,KN-003,CREW KNIT,KNIT,GRAY,XL,2000,1600,1,1600,400,0.2,オンライン
ORD-202609-02431,2026/09/18,大阪店,AC-001,WOOL CAP,ACCESSORY,BLACK,L,500,500,1,500,0,0.0,店舗
ORD-202609-02510,2026/09/18,EC,BG-003,2WAY BAG,BAG,GRAY,XL,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-02516,2026/09/18,EC,OT-001,WOOL COAT,OUTER,NAVY,L,6200,6200,1,6200,0,0.0,オンライン
ORD-202609-02533,2026/09/18,表参道店,TP-001,BASIC TEE,TOPS,BLACK,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-02539,2026/09/18,大阪店,JK-002,SHELL JACKET,JACKET,BLACK,L,3000,3000,1,3000,0,0.0,店舗
ORD-202609-02546,2026/09/18,新宿店,OT-001,WOOL COAT,OUTER,NAVY,L,6200,5270,1,5270,930,0.15,店舗
ORD-202609-02552,2026/09/18,表参道店,BG-001,TOTE BAG,BAG,GRAY,XL,1800,1800,1,1800,0,0.0,店舗
ORD-202609-02615,2026/09/18,EC,JK-002,SHELL JACKET,JACKET,BLACK,XL,3000,3000,1,3000,0,0.0,オンライン
ORD-202609-02647,2026/09/18,EC,SH-001,LOW SNEAKER,SHOES,WHITE,M,2400,1920,1,1920,480,0.2,オンライン
ORD-202609-02658,2026/09/18,表参道店,TP-001,BASIC TEE,TOPS,BLACK,M,1400,1400,1,1400,0,0.0,店舗
ORD-202609-02682,2026/09/18,EC,BG-005,BACKPACK,BAG,KHAKI,L,3800,3800,1,3800,0,0.0,オンライン
ORD-202609-02683,2026/09/18,大阪店,KN-001,WOOL KNIT,KNIT,BLACK,XL,2500,2500,1,2500,0,0.0,店舗
ORD-202609-02827,2026/09/18,EC,TP-003,BAND COLLAR SHIRT,TOPS,NAVY,L,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-02867,2026/09/18,EC,KN-002,CABLE KNIT,KNIT,NAVY,XL,2000,1600,1,1600,400,0.2,オンライン
ORD-202609-02882,2026/09/18,EC,PT-002,WIDE PANTS,PANTS,BLACK,M,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-02891,2026/09/18,大阪店,JK-001,TECH JACKET,JACKET,BLACK,M,4500,4500,1,4500,0,0.0,店舗
ORD-202609-02914,2026/09/18,EC,PT-001,SLIM PANTS,PANTS,BLACK,L,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-02935,2026/09/18,新宿店,SH-002,SUEDE BOOTS,SHOES,BEIGE,XL,2400,2400,2,4800,0,0.0,店舗
ORD-202609-02952,2026/09/18,表参道店,JK-003,QUILTED JACKET,JACKET,BLACK,M,5000,5000,1,5000,0,0.0,店舗
ORD-202609-00017,2026/09/19,表参道店,JK-001,TECH JACKET,JACKET,BEIGE,XL,4500,4500,1,4500,0,0.0,店舗
ORD-202609-00036,2026/09/19,新宿店,KN-001,WOOL KNIT,KNIT,BLACK,M,2500,2120,2,4240,760,0.15,店舗
ORD-202609-00060,2026/09/19,新宿店,KN-003,CREW KNIT,KNIT,WHITE,M,2000,1500,1,1500,500,0.25,店舗
ORD-202609-00089,2026/09/19,表参道店,SH-001,LOW SNEAKER,SHOES,BEIGE,M,2400,2400,2,4800,0,0.0,店舗
ORD-202609-00130,2026/09/19,表参道店,BG-002,SHOULDER BAG,BAG,KHAKI,XL,3300,3300,2,6600,0,0.0,店舗
ORD-202609-00212,2026/09/19,大阪店,SH-001,LOW SNEAKER,SHOES,NAVY,XL,2400,2400,1,2400,0,0.0,店舗
ORD-202609-00213,2026/09/19,新宿店,OT-001,WOOL COAT,OUTER,BLACK,XL,6200,4960,1,4960,1240,0.2,店舗
ORD-202609-00250,2026/09/19,新宿店,JK-001,TECH JACKET,JACKET,BEIGE,L,4500,3820,1,3820,680,0.15,店舗
ORD-202609-00272,2026/09/19,EC,BG-004,MINI POUCH,BAG,WHITE,M,3800,3040,1,3040,760,0.2,オンライン
ORD-202609-00281,2026/09/19,新宿店,KN-001,WOOL KNIT,KNIT,GRAY,S,2500,2500,3,7500,0,0.0,店舗
ORD-202609-00282,2026/09/19,大阪店,BG-002,SHOULDER BAG,BAG,WHITE,M,3300,3300,1,3300,0,0.0,店舗
ORD-202609-00295,2026/09/19,EC,BG-002,SHOULDER BAG,BAG,WHITE,M,3300,3300,1,3300,0,0.0,オンライン
ORD-202609-00301,2026/09/19,新宿店,JK-002,SHELL JACKET,JACKET,WHITE,M,3000,2550,1,2550,450,0.15,店舗
ORD-202609-00341,2026/09/19,表参道店,KN-001,WOOL KNIT,KNIT,BEIGE,S,2500,2500,1,2500,0,0.0,店舗
ORD-202609-00382,2026/09/19,表参道店,BG-002,SHOULDER BAG,BAG,WHITE,L,3300,3300,1,3300,0,0.0,店舗
ORD-202609-00409,2026/09/19,大阪店,BG-005,BACKPACK,BAG,BEIGE,M,3800,3800,1,3800,0,0.0,店舗
ORD-202609-00432,2026/09/19,大阪店,KN-002,CABLE KNIT,KNIT,KHAKI,M,2000,1800,1,1800,200,0.1,店舗
ORD-202609-00502,2026/09/19,大阪店,PT-005,CHINO PANTS,PANTS,KHAKI,S,2300,2300,1,2300,0,0.0,店舗
ORD-202609-00533,2026/09/19,大阪店,BG-002,SHOULDER BAG,BAG,GRAY,XL,3300,3300,1,3300,0,0.0,店舗
ORD-202609-00597,2026/09/19,表参道店,BG-003,2WAY BAG,BAG,BLACK,M,1800,1800,2,3600,0,0.0,店舗
ORD-202609-00635,2026/09/19,大阪店,OT-002,CHESTER COAT,OUTER,BEIGE,L,6700,6700,1,6700,0,0.0,店舗
ORD-202609-00651,2026/09/19,新宿店,KN-002,CABLE KNIT,KNIT,BLACK,M,2000,2000,1,2000,0,0.0,店舗
ORD-202609-00657,2026/09/19,表参道店,BG-001,TOTE BAG,BAG,WHITE,S,1800,1800,2,3600,0,0.0,店舗
ORD-202609-00697,2026/09/19,EC,TP-003,BAND COLLAR SHIRT,TOPS,BLACK,S,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-00729,2026/09/19,EC,TP-004,DRY TEE,TOPS,KHAKI,L,1400,980,1,980,420,0.3,オンライン
ORD-202609-00737,2026/09/19,EC,TP-001,BASIC TEE,TOPS,BLACK,M,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-00742,2026/09/19,大阪店,PT-001,SLIM PANTS,PANTS,NAVY,L,1800,1800,1,1800,0,0.0,店舗
ORD-202609-00757,2026/09/19,新宿店,SH-001,LOW SNEAKER,SHOES,BLACK,L,2400,2040,2,4080,720,0.15,店舗
ORD-202609-00820,2026/09/19,大阪店,TP-002,OX SHIRT,TOPS,KHAKI,M,900,680,1,680,220,0.25,店舗
ORD-202609-00855,2026/09/19,新宿店,PT-005,CHINO PANTS,PANTS,BEIGE,M,2300,2300,1,2300,0,0.0,店舗
ORD-202609-00943,2026/09/19,EC,AC-002,SILK SCARF,ACCESSORY,NAVY,XL,1000,1000,1,1000,0,0.0,オンライン
ORD-202609-00979,2026/09/19,表参道店,KN-003,CREW KNIT,KNIT,GRAY,L,2000,2000,1,2000,0,0.0,店舗
ORD-202609-00986,2026/09/19,表参道店,KN-002,CABLE KNIT,KNIT,GRAY,L,2000,2000,2,4000,0,0.0,店舗
ORD-202609-01021,2026/09/19,表参道店,SH-005,DECK SHOES,SHOES,BEIGE,M,2400,2400,2,4800,0,0.0,店舗
ORD-202609-01023,2026/09/19,EC,AC-001,WOOL CAP,ACCESSORY,BEIGE,S,500,500,2,1000,0,0.0,オンライン
ORD-202609-01031,2026/09/19,EC,AC-002,SILK SCARF,ACCESSORY,BLACK,M,1000,1000,1,1000,0,0.0,オンライン
ORD-202609-01042,2026/09/19,EC,SH-002,SUEDE BOOTS,SHOES,KHAKI,L,2400,2400,2,4800,0,0.0,オンライン
ORD-202609-01047,2026/09/19,EC,AC-001,WOOL CAP,ACCESSORY,BLACK,L,500,500,1,500,0,0.0,オンライン
ORD-202609-01072,2026/09/19,新宿店,OT-001,WOOL COAT,OUTER,BLACK,S,6200,6200,1,6200,0,0.0,店舗
ORD-202609-01075,2026/09/19,EC,AC-001,WOOL CAP,ACCESSORY,BEIGE,S,500,500,2,1000,0,0.0,オンライン
ORD-202609-01088,2026/09/19,新宿店,AC-001,WOOL CAP,ACCESSORY,KHAKI,M,500,500,1,500,0,0.0,店舗
ORD-202609-01108,2026/09/19,EC,PT-003,TAPERED PANTS,PANTS,GRAY,M,2800,1960,1,1960,840,0.3,オンライン
ORD-202609-01143,2026/09/19,新宿店,PT-001,SLIM PANTS,PANTS,WHITE,M,1800,1800,2,3600,0,0.0,店舗
ORD-202609-01175,2026/09/19,新宿店,KN-001,WOOL KNIT,KNIT,WHITE,M,2500,1880,1,1880,620,0.25,店舗
ORD-202609-01203,2026/09/19,EC,TP-001,BASIC TEE,TOPS,NAVY,XL,1400,1400,3,4200,0,0.0,オンライン
ORD-202609-01240,2026/09/19,EC,SH-003,CHUKKA BOOTS,SHOES,BEIGE,L,3900,3510,1,3510,390,0.1,オンライン
ORD-202609-01296,2026/09/19,表参道店,BG-001,TOTE BAG,BAG,GRAY,XL,1800,1620,1,1620,180,0.1,店舗
ORD-202609-01318,2026/09/19,EC,KN-001,WOOL KNIT,KNIT,GRAY,M,2500,2500,1,2500,0,0.0,オンライン
ORD-202609-01328,2026/09/19,EC,OT-004,STAND COAT,OUTER,BLACK,L,7200,5400,1,5400,1800,0.25,オンライン
ORD-202609-01350,2026/09/19,表参道店,PT-001,SLIM PANTS,PANTS,WHITE,L,1800,1800,2,3600,0,0.0,店舗
ORD-202609-01361,2026/09/19,大阪店,AC-001,WOOL CAP,ACCESSORY,BLACK,L,500,350,1,350,150,0.3,店舗
ORD-202609-01366,2026/09/19,新宿店,AC-001,WOOL CAP,ACCESSORY,NAVY,S,500,420,1,420,80,0.15,店舗
ORD-202609-01378,2026/09/19,新宿店,PT-002,WIDE PANTS,PANTS,BLACK,S,1800,1800,1,1800,0,0.0,店舗
ORD-202609-01384,2026/09/19,表参道店,AC-005,TOTE CHARM,ACCESSORY,BEIGE,XL,1000,1000,1,1000,0,0.0,店舗
ORD-202609-01398,2026/09/19,EC,TP-001,BASIC TEE,TOPS,GRAY,M,1400,1400,2,2800,0,0.0,オンライン
ORD-202609-01436,2026/09/19,表参道店,AC-001,WOOL CAP,ACCESSORY,BLACK,L,500,400,1,400,100,0.2,店舗
ORD-202609-01493,2026/09/19,新宿店,KN-003,CREW KNIT,KNIT,BLACK,M,2000,2000,2,4000,0,0.0,店舗
ORD-202609-01555,2026/09/19,表参道店,KN-001,WOOL KNIT,KNIT,WHITE,S,2500,2500,1,2500,0,0.0,店舗
ORD-202609-01577,2026/09/19,大阪店,BG-001,TOTE BAG,BAG,NAVY,L,1800,1800,2,3600,0,0.0,店舗
ORD-202609-01593,2026/09/19,表参道店,PT-001,SLIM PANTS,PANTS,NAVY,M,1800,1800,1,1800,0,0.0,店舗
ORD-202609-01662,2026/09/19,大阪店,PT-001,SLIM PANTS,PANTS,NAVY,M,1800,1800,1,1800,0,0.0,店舗
ORD-202609-01667,2026/09/19,新宿店,TP-001,BASIC TEE,TOPS,BLACK,M,1400,1400,1,1400,0,0.0,店舗
ORD-202609-01699,2026/09/19,大阪店,KN-001,WOOL KNIT,KNIT,BLACK,L,2500,2500,2,5000,0,0.0,店舗
ORD-202609-01703,2026/09/19,表参道店,PT-002,WIDE PANTS,PANTS,BLACK,L,1800,1530,1,1530,270,0.15,店舗
ORD-202609-01735,2026/09/19,大阪店,PT-001,SLIM PANTS,PANTS,BLACK,L,1800,1800,1,1800,0,0.0,店舗
ORD-202609-01738,2026/09/19,大阪店,OT-005,BALMACAAN COAT,OUTER,GRAY,XL,6700,6030,1,6030,670,0.1,店舗
ORD-202609-01746,2026/09/19,EC,OT-003,MOD COAT,OUTER,NAVY,M,5200,5200,1,5200,0,0.0,オンライン
ORD-202609-01749,2026/09/19,EC,PT-001,SLIM PANTS,PANTS,BLACK,L,1800,1800,1,1800,0,0.0,オンライン
ORD-202609-01752,2026/09/19,表参道店,TP-001,BASIC TEE,TOPS,KHAKI,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-01778,2026/09/19,EC,OT-001,WOOL COAT,OUTER,KHAKI,L,6200,6200,2,12400,0,0.0,オンライン
ORD-202609-01782,2026/09/19,大阪店,AC-002,SILK SCARF,ACCESSORY,NAVY,M,1000,1000,1,1000,0,0.0,店舗
ORD-202609-01804,2026/09/19,新宿店,BG-003,2WAY BAG,BAG,GRAY,L,1800,1800,1,1800,0,0.0,店舗
ORD-202609-01827,2026/09/19,新宿店,JK-001,TECH JACKET,JACKET,BEIGE,M,4500,3600,1,3600,900,0.2,店舗
ORD-202609-01832,2026/09/19,表参道店,BG-001,TOTE BAG,BAG,BLACK,S,1800,1260,1,1260,540,0.3,店舗
ORD-202609-01867,2026/09/19,EC,KN-005,COTTON KNIT,KNIT,WHITE,XL,2500,1880,1,1880,620,0.25,オンライン
ORD-202609-01890,2026/09/19,EC,KN-001,WOOL KNIT,KNIT,GRAY,XL,2500,1880,1,1880,620,0.25,オンライン
ORD-202609-01934,2026/09/19,EC,KN-001,WOOL KNIT,KNIT,BLACK,M,2500,2500,1,2500,0,0.0,オンライン
ORD-202609-02058,2026/09/19,表参道店,JK-002,SHELL JACKET,JACKET,BLACK,L,3000,3000,2,6000,0,0.0,店舗
ORD-202609-02076,2026/09/19,新宿店,OT-002,CHESTER COAT,OUTER,BLACK,S,6700,6700,1,6700,0,0.0,店舗
ORD-202609-02119,2026/09/19,EC,OT-001,WOOL COAT,OUTER,NAVY,L,6200,6200,1,6200,0,0.0,オンライン
ORD-202609-02148,2026/09/19,大阪店,JK-002,SHELL JACKET,JACKET,NAVY,L,3000,3000,1,3000,0,0.0,店舗
ORD-202609-02190,2026/09/19,EC,KN-001,WOOL KNIT,KNIT,WHITE,S,2500,2500,1,2500,0,0.0,オンライン
ORD-202609-02280,2026/09/19,表参道店,OT-004,STAND COAT,OUTER,NAVY,M,7200,5760,3,17280,4320,0.2,店舗
ORD-202609-02306,2026/09/19,EC,KN-003,CREW KNIT,KNIT,BLACK,M,2000,2000,3,6000,0,0.0,オンライン
ORD-202609-02310,2026/09/19,EC,AC-001,WOOL CAP,ACCESSORY,NAVY,S,500,500,1,500,0,0.0,オンライン
ORD-202609-02338,2026/09/19,EC,JK-003,QUILTED JACKET,JACKET,BLACK,M,5000,5000,1,5000,0,0.0,オンライン
ORD-202609-02343,2026/09/19,表参道店,TP-001,BASIC TEE,TOPS,KHAKI,S,1400,1400,1,1400,0,0.0,店舗
ORD-202609-02345,2026/09/19,EC,AC-003,LEATHER BELT,ACCESSORY,BLACK,M,1000,1000,1,1000,0,0.0,オンライン
ORD-202609-02460,2026/09/19,EC,OT-001,WOOL COAT,OUTER,KHAKI,M,6200,4960,1,4960,1240,0.2,オンライン
ORD-202609-02513,2026/09/19,表参道店,TP-001,BASIC TEE,TOPS,BLACK,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-02561,2026/09/19,新宿店,BG-001,TOTE BAG,BAG,NAVY,L,1800,1800,2,3600,0,0.0,店舗
ORD-202609-02566,2026/09/19,表参道店,PT-005,CHINO PANTS,PANTS,BEIGE,L,2300,2300,1,2300,0,0.0,店舗
ORD-202609-02593,2026/09/19,新宿店,PT-001,SLIM PANTS,PANTS,BEIGE,L,1800,1260,1,1260,540,0.3,店舗
ORD-202609-02653,2026/09/19,大阪店,BG-002,SHOULDER BAG,BAG,BLACK,L,3300,2800,1,2800,500,0.15,店舗
ORD-202609-02666,2026/09/19,大阪店,OT-001,WOOL COAT,OUTER,WHITE,L,6200,6200,1,6200,0,0.0,店舗
ORD-202609-02698,2026/09/19,新宿店,PT-002,WIDE PANTS,PANTS,GRAY,L,1800,1800,1,1800,0,0.0,店舗
ORD-202609-02713,2026/09/19,大阪店,JK-003,QUILTED JACKET,JACKET,BLACK,M,5000,5000,3,15000,0,0.0,店舗
ORD-202609-02728,2026/09/19,大阪店,KN-001,WOOL KNIT,KNIT,BLACK,XL,2500,2500,1,2500,0,0.0,店舗
ORD-202609-02730,2026/09/19,EC,JK-001,TECH JACKET,JACKET,BEIGE,XL,4500,4500,1,4500,0,0.0,オンライン
ORD-202609-02747,2026/09/19,EC,JK-002,SHELL JACKET,JACKET,NAVY,XL,3000,3000,1,3000,0,0.0,オンライン
ORD-202609-02778,2026/09/19,大阪店,PT-003,TAPERED PANTS,PANTS,NAVY,M,2800,2800,1,2800,0,0.0,店舗
ORD-202609-02814,2026/09/19,表参道店,SH-001,LOW SNEAKER,SHOES,WHITE,L,2400,2400,1,2400,0,0.0,店舗
ORD-202609-02821,2026/09/19,新宿店,OT-003,MOD COAT,OUTER,BEIGE,XL,5200,5200,1,5200,0,0.0,店舗
ORD-202609-02866,2026/09/19,表参道店,TP-001,BASIC TEE,TOPS,WHITE,S,1400,1190,1,1190,210,0.15,店舗
ORD-202609-02879,2026/09/19,大阪店,TP-001,BASIC TEE,TOPS,NAVY,L,1400,1400,1,1400,0,0.0,店舗
ORD-202609-02884,2026/09/19,新宿店,AC-002,SILK SCARF,ACCESSORY,KHAKI,L,1000,900,1,900,100,0.1,店舗
ORD-202609-02949,2026/09/19,大阪店,TP-001,BASIC TEE,TOPS,NAVY,M,1400,1400,1,1400,0,0.0,店舗
ORD-202609-02953,2026/09/19,新宿店,SH-003,CHUKKA BOOTS,SHOES,NAVY,M,3900,2730,1,2730,1170,0.3,店舗
ORD-202609-02959,2026/09/19,EC,AC-001,WOOL CAP,ACCESSORY,BLACK,M,500,400,1,400,100,0.2,オンライン
ORD-202609-00014,2026/09/20,EC,PT-003,TAPERED PANTS,PANTS,WHITE,S,2800,2800,1,2800,0,0.0,オンライン
ORD-202609-00035,2026/09/20,EC,OT-002,CHESTER COAT,OUTER,BLACK,XL,6700,6700,1,6700,0,0.0,オンライン
ORD-202609-00041,2026/09/20,EC,TP-001,BASIC TEE,TOPS,BEIGE,M,1400,1400,1,1400,0,0.0,オンライン
ORD-202609-00056,2026/09/20,大阪店,JK-001,TECH JACKET,JACKET,BLACK,M,4500,4500,1,4500,0,0.0,店舗
ORD-202609-00085,2026/09/20,大阪店,PT-001,SLIM PANTS,PANTS,WHITE,M,1800,1260,1,1260,540,0.3,店舗
ORD-202609-00087,2026/09/20,新宿店,PT-001,SLIM PANTS,PANTS,GRAY,L,1800,1800,1,1800,0,0.0,店舗
ORD-202609-00125,2026/09/20,EC,JK-002,SHELL JACKET,JACKET,BLACK,XL,3000,3000,1,3000,0,0.0,オンライン
ORD-202609-00129,2026/09/20,EC,KN-001,WOOL KNIT,KNIT,BEIGE,M,2500,2500,1,2500,0,0.0,オンライン
